sample,image_name,label,mean_activation,max_activation,spread_variance,contrast,homogeneity,energy,correlation,num_activation_clusters,avg_cluster_size,cluster_connectivity_normalized,center_of_mass_x,center_of_mass_y,normalized_moment_skewness,normalized_moment_kurtosis,radial_mean_activation_1_5px,radial_mean_activation_6_10px,radial_mean_activation_11_15px,radial_mean_activation_16_20px,radial_mean_activation_21_25px,radial_mean_activation_26_30px,radial_mean_activation_31_35px,radial_mean_activation_36_40px,radial_mean_activation_41_45px,radial_mean_activation_46_50px,radial_mean_activation_51_55px,radial_mean_activation_56_60px,radial_mean_activation_61_65px,radial_mean_activation_66_70px,radial_mean_activation_71_75px,radial_mean_activation_76_80px,radial_mean_activation_81_85px,radial_mean_activation_86_90px,radial_mean_activation_91_95px,radial_mean_activation_96_100px,radial_mean_activation_101_105px,radial_mean_activation_106_110px,radial_mean_activation_111_115px,radial_mean_activation_116_120px,radial_mean_activation_121_125px,radial_mean_activation_126_130px,radial_mean_activation_131_135px,radial_mean_activation_136_140px,radial_mean_activation_141_145px,radial_mean_activation_146_150px,radial_mean_activation_151_155px,ENSMUSG00000027353,ENSMUSG00000031629,ENSMUSG00000110389,ENSMUSG00000044948,ENSMUSG00000022130,ENSMUSG00000039176,ENSMUSG00000103038,ENSMUSG00000020038,ENSMUSG00000025534,ENSMUSG00000108053,ENSMUSG00000095440,ENSMUSG00000039483,ENSMUSG00000074909,ENSMUSG00000027397,ENSMUSG00000025395,ENSMUSG00000037020,ENSMUSG00000029869,ENSMUSG00000109291,ENSMUSG00000042417,ENSMUSG00000102548,ENSMUSG00000001508,ENSMUSG00000022594,ENSMUSG00000071793,ENSMUSG00000115071,ENSMUSG00000002228,ENSMUSG00000025607,ENSMUSG00000071537,ENSMUSG00000110791,ENSMUSG00000108286,ENSMUSG00000060376,ENSMUSG00000055866,ENSMUSG00000046999,ENSMUSG00000034063,ENSMUSG00000044966,ENSMUSG00000028492,ENSMUSG00000028651,ENSMUSG00000041616,ENSMUSG00000035181,ENSMUSG00000038174,ENSMUSG00000103569,ENSMUSG00000003779,ENSMUSG00000039037,ENSMUSG00000068394,ENSMUSG00000085560,ENSMUSG00000085791,ENSMUSG00000120755,ENSMUSG00000087535,ENSMUSG00000103646,ENSMUSG00000100837,ENSMUSG00000021476,env_split
RR3_BRN_FLT_F2,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,0.18200139540452612,0.0,0.2686668844639098,0.46842434602118355,0.5094205567029664,0.616179571617565,0.8497316867469209,4,0.13008813086482374,0.5014720314033365,0.5322327200714413,0.6902864121308931,0.12608861954402997,0.01948298660951017,0.31436112615051437,0.39668830173250885,0.44162983203407546,0.3538943230642655,0.3066224332002733,0.23318500707420958,0.20632666314645887,0.22499986775915237,0.24086753748676118,0.25059964719170513,0.2834111946374509,0.29831331701671504,0.33963699597869795,0.43554099488756004,0.43543065650900936,0.30975525930213627,0.1567042710043487,0.05761800997286205,0.011753721270710338,0.0020952000583232696,0.0005115433802248099,6.80567896099968e-05,0.0,0.0,0.0003610569943509625,0.0018587536866862028,0.0008940819126004312,0.0,0.0,0.0,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,0.18152564127534718,0.5,0.29027708125672624,0.5438234486126795,0.4939712984575786,0.6088954947334723,0.8385471929257804,3,0.16343308817313382,0.4778541053320248,0.8410860353443524,0.5762672517662176,0.13022873529030812,0.019413770081928343,0.7018814293448835,0.6772116318291002,0.5885718878084064,0.45877136849803457,0.37219045564066605,0.3025709070382887,0.28342528358915536,0.24499997355183045,0.22041007822516212,0.2204163476303889,0.2130712134506391,0.2379000891722162,0.28253300803136094,0.26603387599247535,0.24098702131068736,0.24127851238174483,0.19499530678178822,0.14636779273558548,0.1046910082920741,0.07260613091672134,0.04475331493572054,0.020178838119364047,0.004708555137314298,0.0012039372984615011,0.004746395071572027,0.0031864348914620614,0.00013472467176170883,0.0,0.0,0.0,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,0.3094505062455752,0.5,0.5228909584759409,0.6752281676383505,0.3916357399547499,0.5084245098487452,0.8886279169123412,8,0.07662312959675374,0.5937847562970232,0.737240938737088,0.5384081911452675,0.08851157823772299,0.010728884873514815,0.5609772604223064,0.5613532989216539,0.5715984891103433,0.5962610841941677,0.5282662638903873,0.47190475841391094,0.4562250019725303,0.43418901977794117,0.4042995967966703,0.40710862180558316,0.45861889065427214,0.5117688352590737,0.5482387596550601,0.5884728876123372,0.5779413264191344,0.4610350378959174,0.24118219881667624,0.09120289293210167,0.03868787693050346,0.015452496647996883,0.01283233492629737,0.05129591470215703,0.08359578590997173,0.06438342075491103,0.07801087684195483,0.09082287784384573,0.108306388398981,0.15249542547298092,0.2220683172969898,0.22566588109742544,0.1176056338028169,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,0.07649163112099358,0.5,0.11149428004445623,0.3896095967766552,0.7125530653498708,0.771123065315904,0.6990581089537997,6,0.05294192239411615,0.2993784756297023,0.9470715634850729,0.7983360806849916,0.21694093562341507,0.050652816141035006,0.24275852734163508,0.2836152706086779,0.2613678373382625,0.17940396745589177,0.1674578343582551,0.21040825153396725,0.18874383204967138,0.12826833254870432,0.11968821419944628,0.11338937090981391,0.0933031373757974,0.08064583451913407,0.08433491112285396,0.09061023909165368,0.11559554849892936,0.09888392453376264,0.0515761830601189,0.04717391013729396,0.03989151388311065,0.02514874018568354,0.008383253685131589,0.0033234398926215106,0.00035191660912755864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,0.2886418872899061,0.5,0.48073336297925895,0.6901842129361128,0.41806323266466383,0.5398256285776752,0.8761926178769173,6,0.10279820779440357,0.5969905135754008,0.7318215801506444,0.5353279793491917,0.09011201171198295,0.01084995915546717,0.5566459122902003,0.5700158430009711,0.5678051916740336,0.5962496571898711,0.5383896141259396,0.4544354927388555,0.426248611642177,0.405989981433385,0.39356918560359727,0.39883412510734423,0.43113029318535734,0.47523099398561863,0.512721630707307,0.5514853003324769,0.5365326069540137,0.40280013747444965,0.1734979065082808,0.04204376829806292,0.013922808443878441,0.006196847373709519,0.010988086423907922,0.05336786585250583,0.09220660623204223,0.08609059174425711,0.10390167214520511,0.11476855671569605,0.13550852439741332,0.1625174167771828,0.21788814959558736,0.22379830139179155,0.14119718309859156,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,0.23071236744827137,0.5,0.42367253273898053,1.0,0.3892159884248332,0.5145720742666825,0.7965732167914084,6,0.08050131033899738,0.46267582597317636,0.849556675873482,0.869643578176513,0.12666426636793512,0.018204354644230217,1.0,1.0,0.8941091376677652,0.6459114178626931,0.4193728197935772,0.4055904582475021,0.3725836504555028,0.3040640257287793,0.2862697188725171,0.2691538100334618,0.24553977250270737,0.26879541616863034,0.3165285632371294,0.29868692195207697,0.27465368312187727,0.23050485682759617,0.18835800641933817,0.1739636110851169,0.14062862242321653,0.10693761628994272,0.08083731574342061,0.06346673724407813,0.04877831480945275,0.03536792686837154,0.03509774865919981,0.04109173328781284,0.049737899274936326,0.09550269435444611,0.18489203294664722,0.17977677975899328,0.19154929577464788,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F7,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,0.5387670162123297,0.5,0.9478202786650364,0.8440569579683158,0.33060084038796944,0.4444831472719162,0.9230907783931173,4,0.24037851889424294,0.9542688910696762,0.8409038558669004,0.8550153197948163,0.03919076560819644,0.004535282858973272,0.7073632918245805,0.827132416824245,0.9083018564654828,0.9029161714964804,0.903837163304204,0.8934103554698669,0.8652063873563848,0.8257488799200207,0.8282437429160705,0.8054351090786795,0.7519702467057159,0.7498131178021895,0.7359957126099487,0.7113397435178225,0.7098549183551587,0.6778720402293652,0.5527099380213956,0.4404435650976566,0.3427729381762518,0.22676657696294256,0.16996365349666825,0.16799062328676487,0.1464507650845268,0.0977911683031744,0.06702872659711305,0.04081671360968069,0.012762100725063692,0.0033574510231831993,0.004007024660515966,0.015563164213615546,0.01091549295774648,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
RR3_BRN_FLT_F7,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,0.29968599623533687,0.5,0.397367991714411,0.957705808735997,0.2573849764174595,0.4507711061097872,0.792038199855007,14,0.04232636498677584,0.564213280994439,0.7580939325599755,0.6458741967284436,0.08214405491630626,0.010652812806351665,0.35117758527341636,0.4721980886185925,0.6220847062605482,0.5592261632690374,0.40247959146977386,0.2826018429598786,0.2535217251446017,0.2710302619955673,0.2817313588138018,0.29918058792921837,0.3750978206739548,0.45837554783994533,0.5006727154844488,0.5088018490053743,0.5008157200914772,0.4556807698569181,0.3854626247569897,0.33523053888213045,0.25824523070766864,0.16687111508385555,0.10624284848892779,0.0861069625876704,0.06034701650444351,0.021447023733899607,0.0007522020715645052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
RR3_BRN_FLT_F7,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,0.9893335048524353,0.0,0.3716542541315094,0.34061918134367086,0.19937067526485885,0.0061600253842347685,0.9200877621574293,6,0.09020204581959591,0.5165848871442591,0.6885683204211023,0.8057788887060031,0.0,0.005717019599860089,0.7952761234434218,0.8732304390044464,0.9156955718074422,0.9066870829143433,0.8981011975401878,0.8902068015042777,0.8960446216687,0.9128109643531571,0.9292814805180327,0.9183083815236748,0.8961994197949521,0.903007190695733,0.9253529413969247,0.9562656374468468,0.972025170791394,0.9934301684062008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9826427331191656,0.963044312224036,0.9541380978121711,0.9322457378012936,0.9010223438365593,0.8904746592792303,0.892258437458313,0.9174882629107981,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
RR3_BRN_FLT_F7,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,0.014031953585964664,0.5,0.016521847635517173,0.17033668080949907,0.901652809731732,0.9176686703789946,0.11251840977390515,8,0.015565559218868881,0.11233235197906444,1.0,0.8811817175900367,0.6118946244055159,0.45404115060525563,0.0,0.0014309807328665612,0.013356907498191758,0.015049364658561113,0.0023645125328154784,0.0,0.0,0.0,3.716159720544789e-05,0.003591537677303089,0.010793869113962075,0.019997343806325535,0.018138957909372668,0.012577275634193136,0.009606560720164308,0.008903279489173887,0.016087016132717884,0.044323088646177296,0.0601881992765475,0.02360507539233493,0.00741401359628458,0.009335122974837894,0.004035904403412255,0.00013914853198298757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
