sample,image_name,label,mean_activation,max_activation,spread_variance,contrast,homogeneity,energy,correlation,num_activation_clusters,avg_cluster_size,cluster_connectivity_normalized,center_of_mass_x,center_of_mass_y,normalized_moment_skewness,normalized_moment_kurtosis,radial_mean_activation_1_5px,radial_mean_activation_6_10px,radial_mean_activation_11_15px,radial_mean_activation_16_20px,radial_mean_activation_21_25px,radial_mean_activation_26_30px,radial_mean_activation_31_35px,radial_mean_activation_36_40px,radial_mean_activation_41_45px,radial_mean_activation_46_50px,radial_mean_activation_51_55px,radial_mean_activation_56_60px,radial_mean_activation_61_65px,radial_mean_activation_66_70px,radial_mean_activation_71_75px,radial_mean_activation_76_80px,radial_mean_activation_81_85px,radial_mean_activation_86_90px,radial_mean_activation_91_95px,radial_mean_activation_96_100px,radial_mean_activation_101_105px,radial_mean_activation_106_110px,radial_mean_activation_111_115px,radial_mean_activation_116_120px,radial_mean_activation_121_125px,radial_mean_activation_126_130px,radial_mean_activation_131_135px,radial_mean_activation_136_140px,radial_mean_activation_141_145px,radial_mean_activation_146_150px,radial_mean_activation_151_155px,ENSMUSG00000027353,ENSMUSG00000031629,ENSMUSG00000110389,ENSMUSG00000044948,ENSMUSG00000022130,ENSMUSG00000039176,ENSMUSG00000103038,ENSMUSG00000020038,ENSMUSG00000025534,ENSMUSG00000108053,ENSMUSG00000095440,ENSMUSG00000039483,ENSMUSG00000074909,ENSMUSG00000027397,ENSMUSG00000025395,ENSMUSG00000037020,ENSMUSG00000029869,ENSMUSG00000109291,ENSMUSG00000042417,ENSMUSG00000102548,ENSMUSG00000001508,ENSMUSG00000022594,ENSMUSG00000071793,ENSMUSG00000115071,ENSMUSG00000002228,ENSMUSG00000025607,ENSMUSG00000071537,ENSMUSG00000110791,ENSMUSG00000108286,ENSMUSG00000060376,ENSMUSG00000055866,ENSMUSG00000046999,ENSMUSG00000034063,ENSMUSG00000044966,ENSMUSG00000028492,ENSMUSG00000028651,ENSMUSG00000041616,ENSMUSG00000035181,ENSMUSG00000038174,ENSMUSG00000103569,ENSMUSG00000003779,ENSMUSG00000039037,ENSMUSG00000068394,ENSMUSG00000085560,ENSMUSG00000085791,ENSMUSG00000120755,ENSMUSG00000087535,ENSMUSG00000103646,ENSMUSG00000100837,ENSMUSG00000021476,env_split
RR3_BRN_FLT_F2,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,0.3849420650991836,0.0,0.39218827128918393,0.1076284274755046,0.5946654578196379,0.41108629488098164,0.8351518740608981,1,0.5995544002970665,0.5412638528648903,0.7097713458837571,0.010743636458476868,0.2664890428002502,0.08727602750065135,0.3546815803716399,0.34211289926564137,0.3286239625575953,0.3121431375848337,0.29197789634146337,0.2695472731101285,0.24541207620670763,0.22924883927401862,0.2934134373427276,0.35884374754293547,0.40986915081549635,0.4464657897279467,0.4672304962056797,0.4595463475620647,0.44807081185899567,0.43939302612941145,0.43427536089174235,0.4300539904623853,0.3935003663757086,0.3550987893165723,0.329577994129859,0.31107327878155494,0.279828579081291,0.19128086559130078,0.1144600719077597,0.06551724137931034,0.050233200898255316,0.03617883719523262,0.01589644600885659,0.0006264355815410315,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,0.6730103795515672,0.0,0.6940893003657465,0.08969985062156631,0.3748033826620583,0.1907869728557416,0.9418783206691614,1,0.7757148161901226,0.747465220466871,0.8373340166588051,0.8148320334428762,0.14211754772928284,0.025638490250330475,0.7105057429791328,0.7221044173121135,0.7353740606694865,0.7464468001570475,0.7531916920731705,0.7605559065066329,0.7668832552194289,0.7559855618787023,0.75602667337695,0.7505082613530424,0.7370229242841295,0.7106976401790686,0.6713661611690541,0.6187047079075672,0.591375611050897,0.5802718423193997,0.580404513854698,0.5867523791516985,0.5512904566626815,0.5161293146463807,0.4966935714797051,0.48395939736760213,0.4425659568769251,0.431395747909178,0.42476547325499703,0.42652192422307367,0.43783036793919505,0.47002238489926795,0.509821732712615,0.5585717268740865,0.5263803680981596,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,0.42262333160715765,1.0,0.5219835665396464,0.41573410638782715,0.5342356319372298,0.5011210955404418,0.6952216418474109,1,0.7860131204356975,0.7589012025465691,0.48818700055318764,0.12581717340265097,0.2046715781790683,0.04110409265723576,0.6534367670936317,0.627441351755541,0.5984389307984128,0.5637220259128387,0.5213224085365853,0.47373341756159193,0.4244019721224664,0.4039035323911684,0.4571087065928535,0.5154949510833549,0.5647159114251673,0.5979332587981431,0.6125222862272144,0.5841354649196475,0.5372823995222191,0.4822074379916217,0.4241369123815901,0.3592823680174787,0.2658173606379651,0.18105976381606018,0.1413352781158279,0.124951946839475,0.10666666666666665,0.05413558281100415,0.021544777044618626,0.0022988505747126436,0.0,0.0,0.0,0.0,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,0.24721326512015362,0.0,0.30447444558849773,0.1614363116186041,0.6206231286936136,0.6287246562858044,0.7274700088812551,1,0.5550934521599208,0.48726715397311954,0.9624928183236053,0.9837461412197013,0.3662852810240592,0.14517539745135385,0.39599494858379947,0.36416597843798126,0.32833326065785845,0.2864546525323911,0.23763338414634141,0.18185723310170562,0.12080010956235926,0.0739298761407135,0.1309700553598389,0.1985027350638556,0.25568998808594545,0.3030131540808017,0.33888653273656344,0.3406763365798604,0.3330236604805828,0.3246398541333896,0.3127400200878351,0.2958089115774879,0.2491954732245776,0.20027925380581793,0.1676166869496743,0.14015505153129404,0.1277460827641623,0.1276440093206409,0.1109060102213712,0.09365687526607067,0.07455519087925376,0.0520297658660536,0.018167366867264678,0.0,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_A1.npy,1,0.5464667027312862,0.0,0.4714556540393016,0.14022900473453692,0.2615621211190278,0.20395545039740037,0.8482625188728434,1,0.7179848991211785,0.6803819853808064,0.06490739217996778,0.34763802605608607,0.15718136745517644,0.03493639172433545,0.40591737326357574,0.4149237740229012,0.4269829503335805,0.43977788995456846,0.45266768292682913,0.4695135818066961,0.49030677460587985,0.5090893213209717,0.5687845998993457,0.6201406283345876,0.6553859742820753,0.6728089184575817,0.670810292222364,0.6432151638020468,0.6150692708678952,0.5894148759832435,0.5650550446068101,0.5401315098422302,0.47308316942841105,0.4043840221302076,0.36075416994774145,0.3340152305636407,0.307796973349404,0.23474106320333812,0.17712451613791963,0.13378033205619413,0.10834340991535671,0.07786314961582673,0.034063812876121265,0.0014616830235957402,0.0,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F2,rotate_90_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_B1.npy,1,0.4403653080377387,0.0,0.4152031759373728,0.19545471807985434,0.3935253540095892,0.3285977225490818,0.7799373472677189,1,0.6427280604035154,0.5916057533600565,0.7739161687134112,0.07592939946079946,0.2205765018692987,0.061110795016851946,0.6866919237476697,0.6582888774804134,0.6276690068169597,0.5914296931964776,0.5491044207317073,0.502691092861655,0.45449357842838883,0.4156053968300174,0.43619778560644185,0.45809792314863695,0.4687461484737685,0.4675518870745859,0.4549560863532114,0.4250759064118593,0.4040309082999698,0.3928226997378018,0.3891053035823306,0.3881305014600534,0.3591424665869639,0.3293444101091629,0.31378409334955976,0.3040163289215956,0.2920744609615642,0.2808746229294991,0.29323763999283675,0.31745423584504046,0.36431162549663154,0.44019601911791395,0.5596684455546724,0.6550428064314053,0.6625766871165645,0.655658499243502,0.0012080423014436126,0.5974313252654115,0.0,0.9020449880845791,0.9999545035795492,0.06724570865188939,0.0,0.01197373247207878,0.9256135739138565,0.5308181590335542,0.11233174659273781,0.4364318143122432,0.17571160130844365,0.0,0.6032902229629511,1.0000000000000002,0.07728216102537139,0.9858938962450565,0.8881343837421023,0.0,0.6744397386380603,0.564896638712459,0.0,0.17631919001488314,0.002861841384472985,0.0018271133272640405,0.7487224487287826,0.09942717492648817,1.0,0.05249640530913657,0.9982862588824414,0.24431308002295007,0.5486172051883121,0.2994004357557182,0.47243136884686754,0.10845554138154088,0.04784852588387434,0.9999232783292449,0.3786024138378402,0.6693230962052558,0.0001041058573645337,0.9999999999999996,0.12410411120395469,0.0047054833629400425,0.15880056738884962,0.7132371966541962,0.9987419531532553,0.3501837076983776,0.37903346377413616,env1
RR3_BRN_FLT_F7,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,0.6679497057486192,1.0,0.7368865606036743,0.08552548294807204,0.5242075590069971,0.3337050984778496,0.9511124918467431,2,0.33892808515905437,0.8789200660221645,0.07649660110568925,0.7602642507650181,0.10302527861102029,0.011266094225057878,0.6376811594202899,0.6509899332604182,0.6660997979621798,0.6784115766447922,0.6868807164634146,0.6954643082754264,0.6992589323756773,0.6719257135371942,0.6636701056869653,0.6570499500162869,0.6454798488147568,0.6247567254206408,0.5927292341772933,0.5621976568764179,0.5584212583040251,0.5670112413730749,0.5853043700888197,0.614541711308586,0.6056297591347534,0.5980145842269747,0.5949692175531535,0.5975204569169092,0.6138797375117182,0.5962139412221601,0.5837752951386498,0.5461472967220093,0.4774917947832096,0.37086333111500996,0.2124446463040763,0.09480058467320944,0.09202453987730062,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
RR3_BRN_FLT_F7,brightness_contrast_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,0.18451593568389069,1.0,0.17575261626043331,0.06378965491049975,0.6409191023602508,0.49536197355115014,0.6937464506015658,3,0.007963031728349196,0.37267153973119543,1.0,0.6133970014785657,0.43034174638573003,0.20030946257889615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09257674886763967,0.17764997922025408,0.23883057392876214,0.28108048420268056,0.3059502682582361,0.2941026703096678,0.27505953829252294,0.2590450860432175,0.24858105047560905,0.24102854982038197,0.2189041295470225,0.2026866142008001,0.1967392082468323,0.19593332967214017,0.15870362930226328,0.08580950488611117,0.030057994572479443,0.001936994465730098,0.0,0.0,0.0,0.0,0.0,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
RR3_BRN_FLT_F7,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_C1.npy,1,0.4719140756659382,1.0,0.6569574428585196,0.029385143175431123,0.6365803537655382,0.49233969733624455,0.965646830435162,1,0.7326401782398813,0.6927611412402734,0.015577312930574187,0.6975442421077847,0.21553386523527562,0.04689064824467267,0.8702267123699562,0.8506283341889688,0.8285149493451941,0.7993381569353302,0.7610994664634145,0.7172794272478418,0.6652109075415424,0.5956962172704382,0.5620659285354805,0.5367127565175392,0.5093823178998397,0.4752170492346342,0.43400188583687094,0.3976089955273169,0.3807059066410081,0.37121394774117716,0.3678949130511846,0.36900065124682263,0.34674568383704635,0.3253919620424921,0.3131353353854965,0.3097003313379831,0.298084906923798,0.25274109932985317,0.25043736999435207,0.23465304384844615,0.2010709967179133,0.14471534878093048,0.06403996820710797,0.0014616830235957402,0.0,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
RR3_BRN_FLT_F7,gaussian_blur_transform/GLDS-352_SpatialTranscriptomics_NASA-RR3_Sample_158_D1.npy,1,0.5321344220968103,1.0,0.4843755801272222,0.3675279135124188,0.32281377402180783,0.34902496251712656,0.7013411264537126,1,1.0,1.0,0.5963954332596619,0.7103026636659511,0.10659237055239626,0.01130520559357624,0.47826086956521746,0.5121760674984933,0.5472463262547422,0.578563015312132,0.6041349085365852,0.6270372710044221,0.6403767727798406,0.6248562737421223,0.6419665324609964,0.665311303058554,0.6867117209646275,0.6973779256212417,0.6926580006011619,0.6615277044153022,0.6261916874958526,0.5858284861818511,0.539330799377671,0.4848511585891053,0.38561150462576116,0.28759202682237184,0.22652391008662037,0.1866659344280301,0.14796303736440336,0.0913639565759289,0.035402862534955164,0.004469987228607918,6.909656244601831e-05,0.0,0.0,0.0,0.0,0.0,0.5320397212532131,0.7014292824058204,0.172876906524695,0.0808729694253354,0.07138195317832663,0.5329953264038536,1.0,0.8475449643462794,0.25485950551296266,0.5531342697578884,0.3199060553966582,0.9748836904642717,0.33738162978100616,0.2493677652190005,0.1325028142035812,0.5634882827588104,0.8508683168893301,0.2626084349014166,0.9713770921635807,0.2198604675477303,0.5407677764778778,0.0017167693578250542,0.13046928788591922,0.9999999999999999,1.0,0.4786572794653195,0.26196821390970426,0.2882389375585501,0.7555989369994629,0.8310253108124708,0.6967676196271207,0.14440379852139854,0.5214636106285302,0.444912386325647,0.9978150642579222,0.10845554138154088,0.3553421416444036,0.6823825367327956,0.2809194057328511,0.7506710927463426,0.03434601496991596,0.18708370951327336,0.2879673166113942,0.5416839925833612,0.1523969573063155,0.0,0.3630242282614523,0.2775020145816961,0.4238315990422197,env1
